user_location,text,category
"Republic of the Philippines","3 katao, nasawi matapos malunod dahil sa epekto ng Low Pressure Area (LPA) at habagat, ayon sa National Disaster Risk Reduction and Management Council (NDRRMC). | via @MMakalalad https://t.co/7LO4LDslce","Extreme Heat / Heatwaves"
"Philippines","MAGDALA NG PAYONG, KAPATID! Naglabas ng heavy rainfall outlook ang PAGASA dahil sa Hanging Habagat at Low Pressure Area (LPA), 11 a.m., June 12. Heavy rainfall outlook due to Southwest Monsoon and LPA Today (June 12) Yellow Warning: • Batanes • Cagayan • Pangasinan • https://t.co/KpBQe0CA35","Environmental Degradation and Land Use"
"Philippines","MAGDALA NG PAYONG, KAPATID! Naglabas ng heavy rainfall outlook ang PAGASA dahil sa Hanging Habagat at Low Pressure Area (LPA), 11 a.m., June 12. Heavy rainfall outlook due to Southwest Monsoon and LPA Today (June 12) Yellow Warning: • Batanes • Cagayan • Pangasinan • https://t.co/KpBQe0CA35","Extreme Heat / Heatwaves"
"","Patuloy namang magdudulot ng ‘monsoon rains’ ang pinagsamang epekto ng #LPA at #Habagat sa Pangasinan, Zambales, Bataan, at Occidental Mindoro. [3/4]","Environmental Degradation and Land Use"
"","Patuloy namang magdudulot ng ‘monsoon rains’ ang pinagsamang epekto ng #LPA at #Habagat sa Pangasinan, Zambales, Bataan, at Occidental Mindoro. [3/4]","Extreme Heat / Heatwaves"
"Manila Philippines 🇵🇭🏡📚📬","Hanep na yan pati pa Naman pag ligo mo sa Araw Araw napaka laming ng tubig umulan ng habagat lang ehh Biglaan ba Naman lumamig Ang tubig Hindi tuloy maka ligo hayss..✍️🤦‍♂️😅😅","Environmental Degradation and Land Use"
"Manila Philippines 🇵🇭🏡📚📬","Hanep na yan pati pa Naman pag ligo mo sa Araw Araw napaka laming ng tubig umulan ng habagat lang ehh Biglaan ba Naman lumamig Ang tubig Hindi tuloy maka ligo hayss..✍️🤦‍♂️😅😅","Extreme Heat / Heatwaves"
"Manila Philippines 🇵🇭🏡📚📬","Ohh happy independence day mga Taga Philippinas Jan Wala ka Naman pasok Ngayon bukas Meron na enjoy your holiday at mag ingat dahil maulan na habagat ibang dimla ng panahon always mag Dala ng payong ha huwag mong kalimutan so Yun lang lab yahh mga kapamilya&amp;yespren..✍️☺️💙🩵","Environmental Degradation and Land Use"
"Manila Philippines 🇵🇭🏡📚📬","Ohh happy independence day mga Taga Philippinas Jan Wala ka Naman pasok Ngayon bukas Meron na enjoy your holiday at mag ingat dahil maulan na habagat ibang dimla ng panahon always mag Dala ng payong ha huwag mong kalimutan so Yun lang lab yahh mga kapamilya&amp;yespren..✍️☺️💙🩵","Extreme Heat / Heatwaves"
"","Namataan ang LPA 235 km east ng Calayan, Cagayan at patungong north northwestward papuntang Taiwan. Magdadala ng kalat-kalat na pag-ulan ang LPA sa Batanes at Cagayan. Magpapaulan naman sa ilang bahagi ng bansa ang Habagat. #Weather #PAGASA #AuringPH #DZMMRadyoPatrol630","Environmental Degradation and Land Use"
"","Namataan ang LPA 235 km east ng Calayan, Cagayan at patungong north northwestward papuntang Taiwan. Magdadala ng kalat-kalat na pag-ulan ang LPA sa Batanes at Cagayan. Magpapaulan naman sa ilang bahagi ng bansa ang Habagat. #Weather #PAGASA #AuringPH #DZMMRadyoPatrol630","Extreme Heat / Heatwaves"
"","𝗪𝗲𝗮𝘁𝗵𝗲𝗿 𝗔𝗱𝘃𝗶𝘀𝗼𝗿𝘆 𝗮𝘀 𝗼𝗳 𝗝𝘂𝗻𝗲 𝟭𝟮, 𝟮𝟬𝟮𝟱 Walang epekto sa ating lalawigan ang LPA ngunit ang Hanging Habagat ang magdadala ng maulap na kalangitan at pabugso bugsong katamtaman hanggang sa malakas na pag-ulan. Maraming salamat at mag-iingat po lagi! https://t.co/eJDYpTFMap","Environmental Degradation and Land Use"
"","𝗪𝗲𝗮𝘁𝗵𝗲𝗿 𝗔𝗱𝘃𝗶𝘀𝗼𝗿𝘆 𝗮𝘀 𝗼𝗳 𝗝𝘂𝗻𝗲 𝟭𝟮, 𝟮𝟬𝟮𝟱 Walang epekto sa ating lalawigan ang LPA ngunit ang Hanging Habagat ang magdadala ng maulap na kalangitan at pabugso bugsong katamtaman hanggang sa malakas na pag-ulan. Maraming salamat at mag-iingat po lagi! https://t.co/eJDYpTFMap","Extreme Heat / Heatwaves"
"Quezon City, Philippines","RAINFALL ADVISORY | As of 5:00 AM, 12 June 2025(Thursday) Southwest Monsoon (Habagat) YELLOW WARNING LEVEL: Zambales at Bataan. ASSOCIATED HAZARD: FLOODING sa mga flood-prone areas. Samantala, mahina hanggang katamtaman na may paminsan-minsang malakas na pag-ulan na https://t.co/LZhsqFLObv","Environmental Degradation and Land Use"
"Quezon City, Philippines","RAINFALL ADVISORY | As of 5:00 AM, 12 June 2025(Thursday) Southwest Monsoon (Habagat) YELLOW WARNING LEVEL: Zambales at Bataan. ASSOCIATED HAZARD: FLOODING sa mga flood-prone areas. Samantala, mahina hanggang katamtaman na may paminsan-minsang malakas na pag-ulan na https://t.co/LZhsqFLObv","Extreme Heat / Heatwaves"
"Pasay City, National Capital R","RT @sciencekonek: 𝗠𝗘𝗧𝗥𝗢 𝗠𝗔𝗡𝗜𝗟𝗔: Buong araw makulimlim at may mga pabugsu-bugsong ulan pa rin ngayong Araw ng #Kalayaan2025, Hunyo 12, dulot…","Environmental Degradation and Land Use"
"Pasay City, National Capital R","RT @sciencekonek: 𝗠𝗘𝗧𝗥𝗢 𝗠𝗔𝗡𝗜𝗟𝗔: Buong araw makulimlim at may mga pabugsu-bugsong ulan pa rin ngayong Araw ng #Kalayaan2025, Hunyo 12, dulot…","Extreme Heat / Heatwaves"
"Manila, Philippines","𝗥𝗔𝗜𝗡𝗬 𝗪𝗘𝗔𝗧𝗛𝗘𝗥 𝗢𝗩𝗘𝗥 𝗠𝗨𝗖𝗛 𝗢𝗙 𝗧𝗛𝗘 𝗖𝗢𝗨𝗡𝗧𝗥𝗬🌧️ Makulimlim at maulan na pagdiriwang ng #Kalayaan2025 ang inaasahan sa malaking bahagi ng bansa dahil sa #habagat at #LPA sa silangan ng Extreme Northern Luzon. Pinakaramdam ang malalakas na pag-ulan ng https://t.co/XlfKi8TzCP","Environmental Degradation and Land Use"
"Manila, Philippines","𝗥𝗔𝗜𝗡𝗬 𝗪𝗘𝗔𝗧𝗛𝗘𝗥 𝗢𝗩𝗘𝗥 𝗠𝗨𝗖𝗛 𝗢𝗙 𝗧𝗛𝗘 𝗖𝗢𝗨𝗡𝗧𝗥𝗬🌧️ Makulimlim at maulan na pagdiriwang ng #Kalayaan2025 ang inaasahan sa malaking bahagi ng bansa dahil sa #habagat at #LPA sa silangan ng Extreme Northern Luzon. Pinakaramdam ang malalakas na pag-ulan ng https://t.co/XlfKi8TzCP","Extreme Heat / Heatwaves"
"Manila, Philippines","𝗦𝗜𝗚𝗡𝗜𝗙𝗜𝗖𝗔𝗡𝗧 𝗥𝗔𝗜𝗡𝗙𝗔𝗟𝗟 𝗧𝗛𝗥𝗘𝗔𝗧 𝗧𝗢𝗗𝗔𝗬⚠️ For 12 June 2025 (Thursday) May banta ng malalakas na pag-ulan sa ilang bahagi ng Luzon dulot ng #habagat ngayong Araw ng #Kalayaan2025, ayon sa pinakahuling abiso ng PAGASA. 🟡 𝗞𝗔𝗧𝗔𝗠𝗧𝗔𝗠𝗔𝗡 https://t.co/D6utnnhZD2","Environmental Degradation and Land Use"
"Manila, Philippines","𝗦𝗜𝗚𝗡𝗜𝗙𝗜𝗖𝗔𝗡𝗧 𝗥𝗔𝗜𝗡𝗙𝗔𝗟𝗟 𝗧𝗛𝗥𝗘𝗔𝗧 𝗧𝗢𝗗𝗔𝗬⚠️ For 12 June 2025 (Thursday) May banta ng malalakas na pag-ulan sa ilang bahagi ng Luzon dulot ng #habagat ngayong Araw ng #Kalayaan2025, ayon sa pinakahuling abiso ng PAGASA. 🟡 𝗞𝗔𝗧𝗔𝗠𝗧𝗔𝗠𝗔𝗡 https://t.co/D6utnnhZD2","Extreme Heat / Heatwaves"
"Manila, Philippines","𝗠𝗘𝗧𝗥𝗢 𝗠𝗔𝗡𝗜𝗟𝗔: Buong araw makulimlim at may mga pabugsu-bugsong ulan pa rin ngayong Araw ng #Kalayaan2025, Hunyo 12, dulot ng #habagat. Huwag pong kalimutang magdala ng payong! ☂️ 🌧️ Inaasahang pabugsu-bugso ang mahina hanggang sa katamtaman at minsang malalakas na https://t.co/EAZUUxu83D","Environmental Degradation and Land Use"
"Manila, Philippines","𝗠𝗘𝗧𝗥𝗢 𝗠𝗔𝗡𝗜𝗟𝗔: Buong araw makulimlim at may mga pabugsu-bugsong ulan pa rin ngayong Araw ng #Kalayaan2025, Hunyo 12, dulot ng #habagat. Huwag pong kalimutang magdala ng payong! ☂️ 🌧️ Inaasahang pabugsu-bugso ang mahina hanggang sa katamtaman at minsang malalakas na https://t.co/EAZUUxu83D","Extreme Heat / Heatwaves"
"Republic of the Philippines","RT @arielrojasPH: Weather Forecast for June 12, 2025, Thursday Palayo pa ang bagyong Wutip samantalang pa-hilaga naman ang LPA sa silangan…","Environmental Degradation and Land Use"
"Republic of the Philippines","RT @arielrojasPH: Weather Forecast for June 12, 2025, Thursday Palayo pa ang bagyong Wutip samantalang pa-hilaga naman ang LPA sa silangan…","Extreme Heat / Heatwaves"
"Naga City, Philippines","Hunyo 11-13, 2025 Update: Bagyong “Wutip” Namuo Sa Labas Ng PAR…Habagat... https://t.co/JIjiTLuaZJ via @YouTube #WeatherTV #WeatherAlert #StormAlert #Wutip","Environmental Degradation and Land Use"
"Naga City, Philippines","Hunyo 11-13, 2025 Update: Bagyong “Wutip” Namuo Sa Labas Ng PAR…Habagat... https://t.co/JIjiTLuaZJ via @YouTube #WeatherTV #WeatherAlert #StormAlert #Wutip","Extreme Heat / Heatwaves"
"National Capital Region","Grabeng Habagat episode 'to, nakakapikon at nakakadisappoint. Especially if you cancelled plans kasi nag-eexpect ka ng maulang panahon. Kung tumuloy ka na lang sana. Yeah, mas oks nang safe kaysa handa pero nakakapanghinayang din ang cancelled activities. 😭","Environmental Degradation and Land Use"
"National Capital Region","Grabeng Habagat episode 'to, nakakapikon at nakakadisappoint. Especially if you cancelled plans kasi nag-eexpect ka ng maulang panahon. Kung tumuloy ka na lang sana. Yeah, mas oks nang safe kaysa handa pero nakakapanghinayang din ang cancelled activities. 😭","Extreme Heat / Heatwaves"
"P.A.R.","Weather Forecast for June 12, 2025, Thursday Palayo pa ang bagyong Wutip samantalang pa-hilaga naman ang LPA sa silangan ng Luzon. Maulan pa sa Luzon at Visayas dahil sa Habagat. Uulan din sa hapon sa maraming lugar sa Mindanao. JABYU☔️ https://t.co/cJdVxgUShz","Environmental Degradation and Land Use"
"P.A.R.","Weather Forecast for June 12, 2025, Thursday Palayo pa ang bagyong Wutip samantalang pa-hilaga naman ang LPA sa silangan ng Luzon. Maulan pa sa Luzon at Visayas dahil sa Habagat. Uulan din sa hapon sa maraming lugar sa Mindanao. JABYU☔️ https://t.co/cJdVxgUShz","Extreme Heat / Heatwaves"
"Parañaque","Posible namang magsimula nang humina ang habagat at mabawasan na ang mga pag-ulan sa Biyernes. #WeatherPatrol 🌧 https://t.co/DlJ0FiRbVg","Environmental Degradation and Land Use"
"Parañaque","Posible namang magsimula nang humina ang habagat at mabawasan na ang mga pag-ulan sa Biyernes. #WeatherPatrol 🌧 https://t.co/DlJ0FiRbVg","Extreme Heat / Heatwaves"
"","PAGASA Heavy Rainfall Warning for Habagat 8PM, June 11, 2025 (Wednesday) 🟡 YELLOW WARNING • Zambales • Bataan • northern Occidental Mindoro • Samar • Eastern Samar • Dinagat Islands • Zamboanga City • most of Zamboanga del Norte • western Zamboanga Sibugay","Environmental Degradation and Land Use"
"","PAGASA Heavy Rainfall Warning for Habagat 8PM, June 11, 2025 (Wednesday) 🟡 YELLOW WARNING • Zambales • Bataan • northern Occidental Mindoro • Samar • Eastern Samar • Dinagat Islands • Zamboanga City • most of Zamboanga del Norte • western Zamboanga Sibugay","Extreme Heat / Heatwaves"
"","sarap sabayan ng waves sa boracay enjoyed it even the habagat season 🌊","Environmental Degradation and Land Use"
"","sarap sabayan ng waves sa boracay enjoyed it even the habagat season 🌊","Extreme Heat / Heatwaves"
"Manila, Philippines","HEAVY RAINFALL WARNING: Asahan ang malalakas na pag-ulan sa mga sumusunod na lugar dahil sa Southwest Monsoon o Habagat ayon sa @dost_pagasa: 🟨YELLOW WARNING: Bataan at Zambales | DZRH News https://t.co/HrZLrH0xg9","Environmental Degradation and Land Use"
"Manila, Philippines","HEAVY RAINFALL WARNING: Asahan ang malalakas na pag-ulan sa mga sumusunod na lugar dahil sa Southwest Monsoon o Habagat ayon sa @dost_pagasa: 🟨YELLOW WARNING: Bataan at Zambales | DZRH News https://t.co/HrZLrH0xg9","Extreme Heat / Heatwaves"
"Makati City","Matinding ulan at pagbaha sa Zamboanga City dulot ng LPA at Habagat, hudyat ng mapanganib na tag-ulan. https://t.co/HR74agKe5c","Environmental Degradation and Land Use"
"Makati City","Matinding ulan at pagbaha sa Zamboanga City dulot ng LPA at Habagat, hudyat ng mapanganib na tag-ulan. https://t.co/HR74agKe5c","Extreme Heat / Heatwaves"
"Philippines","@KrAYZSiness Oo habagat days na kasi kaya di na inaallow pumunta doon. Maganda sana if go kayo kapag january to may kasi tag init na yun.","Environmental Degradation and Land Use"
"Philippines","@KrAYZSiness Oo habagat days na kasi kaya di na inaallow pumunta doon. Maganda sana if go kayo kapag january to may kasi tag init na yun.","Extreme Heat / Heatwaves"
"Pasay City, National Capital R","RT @z_migs: Sabayan ang habagat... Halika't malasap at malaspag ng eksperyensyang masarap. Apat (4) na araw na lamang. Mag mensahe sa @En…","Environmental Degradation and Land Use"
"Pasay City, National Capital R","RT @z_migs: Sabayan ang habagat... Halika't malasap at malaspag ng eksperyensyang masarap. Apat (4) na araw na lamang. Mag mensahe sa @En…","Extreme Heat / Heatwaves"
"Makati City","DSWD: P2.1-M aid for ‘habagat’ affected residents in Luzon, Mindanao https://t.co/iTKLyGFLUJ","Environmental Degradation and Land Use"
"Makati City","DSWD: P2.1-M aid for ‘habagat’ affected residents in Luzon, Mindanao https://t.co/iTKLyGFLUJ","Extreme Heat / Heatwaves"
"Manila, Philippines","WEATHER ALERT: Nakataas na ang YELLOW WARNING LEVEL rainfall sa Zambales at Bataan dulot ng southwest monsoon o hanging habagat. | DZRH News https://t.co/chfoBiEMfw","Environmental Degradation and Land Use"
"Manila, Philippines","WEATHER ALERT: Nakataas na ang YELLOW WARNING LEVEL rainfall sa Zambales at Bataan dulot ng southwest monsoon o hanging habagat. | DZRH News https://t.co/chfoBiEMfw","Extreme Heat / Heatwaves"
"","@63untitled nag dagat pero habagat na","Environmental Degradation and Land Use"
"","@63untitled nag dagat pero habagat na","Extreme Heat / Heatwaves"
"Valenzuela City","RT @sciencekonek: 𝗕𝗔𝗚𝗢𝗡𝗚 𝗟𝗣𝗔 𝗦𝗔 𝗦𝗜𝗟𝗔𝗡𝗚𝗔𝗡 𝗡𝗚 𝗟𝗨𝗭𝗢𝗡, 𝗣𝗢𝗦𝗜𝗕𝗟𝗘𝗡𝗚 𝗠𝗔𝗚𝗜𝗡𝗚 𝗕𝗔𝗚𝗬𝗢 Ang panibagong nabuong Low Pressure Area (#LPA) sa silangan ng C…","Environmental Degradation and Land Use"
"Valenzuela City","RT @sciencekonek: 𝗕𝗔𝗚𝗢𝗡𝗚 𝗟𝗣𝗔 𝗦𝗔 𝗦𝗜𝗟𝗔𝗡𝗚𝗔𝗡 𝗡𝗚 𝗟𝗨𝗭𝗢𝗡, 𝗣𝗢𝗦𝗜𝗕𝗟𝗘𝗡𝗚 𝗠𝗔𝗚𝗜𝗡𝗚 𝗕𝗔𝗚𝗬𝗢 Ang panibagong nabuong Low Pressure Area (#LPA) sa silangan ng C…","Extreme Heat / Heatwaves"
"","RT @TataLive_Legal: Due to the combined influence of Cyclone Habagat and LPA trough, high probability of rainfall is expected over in Luzon…","Environmental Degradation and Land Use"
"","RT @TataLive_Legal: Due to the combined influence of Cyclone Habagat and LPA trough, high probability of rainfall is expected over in Luzon…","Extreme Heat / Heatwaves"
"","RT @PhilNews24: PhilNews24 | June 02, 2025 For the latest news, visit: https://t.co/PNaSqYjwxB #edsarehabilitation #delayed #alternativewa…","Environmental Degradation and Land Use"
"","RT @PhilNews24: PhilNews24 | June 02, 2025 For the latest news, visit: https://t.co/PNaSqYjwxB #edsarehabilitation #delayed #alternativewa…","Extreme Heat / Heatwaves"
"Philippines","Batanes will have cloudy skies with scattered rains due to the trough of the Low Pressure Area (LPA) as the southwest monsoon or Habagat and easterlies bring scattered rains over the western section of Northern Luzon and the rest of the country on Friday, PAGASA reported. Read","Environmental Degradation and Land Use"
"Philippines","Batanes will have cloudy skies with scattered rains due to the trough of the Low Pressure Area (LPA) as the southwest monsoon or Habagat and easterlies bring scattered rains over the western section of Northern Luzon and the rest of the country on Friday, PAGASA reported. Read","Extreme Heat / Heatwaves"
"Quezon City, PHILIPPINES","Rainfall Advisory No. 12-Final #NCR_PRSD Weather System: Southwest Monsoon (Habagat) Issued at: 11:00 PM, 12 June 2025(Thursday) All Rainfall Advisory over NCR-PRSD forecast area are now TERMINATED. The public and the Disaster Risk Reduction and Management Offices concerned are","Environmental Degradation and Land Use"
"Quezon City, PHILIPPINES","Rainfall Advisory No. 12-Final #NCR_PRSD Weather System: Southwest Monsoon (Habagat) Issued at: 11:00 PM, 12 June 2025(Thursday) All Rainfall Advisory over NCR-PRSD forecast area are now TERMINATED. The public and the Disaster Risk Reduction and Management Offices concerned are","Extreme Heat / Heatwaves"
"Philippines","The Southwest Monsoon (Habagat) and low pressure area (LPA) will continue to bring rains over parts of Luzon in the next 24 hours, PAGASA said Thursday afternoon. Read more: https://t.co/v8kMqSlTdY","Environmental Degradation and Land Use"
"Philippines","The Southwest Monsoon (Habagat) and low pressure area (LPA) will continue to bring rains over parts of Luzon in the next 24 hours, PAGASA said Thursday afternoon. Read more: https://t.co/v8kMqSlTdY","Extreme Heat / Heatwaves"
"","Habagat to bring more rain in parts of Luzon https://t.co/mRSIJNiF6Z","Environmental Degradation and Land Use"
"","Habagat to bring more rain in parts of Luzon https://t.co/mRSIJNiF6Z","Extreme Heat / Heatwaves"
"","RT @dost_pagasa: Heavy Rainfall Warning No. 8-Final #NCR_PRSD Weather System: Southwest Monsoon (Habagat) Issued at: 2:00 PM, 12 June 2025(…","Environmental Degradation and Land Use"
"","RT @dost_pagasa: Heavy Rainfall Warning No. 8-Final #NCR_PRSD Weather System: Southwest Monsoon (Habagat) Issued at: 2:00 PM, 12 June 2025(…","Extreme Heat / Heatwaves"
"Quezon City, PHILIPPINES","Heavy Rainfall Warning No. 8-Final #NCR_PRSD Weather System: Southwest Monsoon (Habagat) Issued at: 2:00 PM, 12 June 2025(Thursday) Light to moderate rains was observed over Zambales for the past 3 hours. With this development all RAINFALL WARNING in this area is now terminated.","Environmental Degradation and Land Use"
"Quezon City, PHILIPPINES","Heavy Rainfall Warning No. 8-Final #NCR_PRSD Weather System: Southwest Monsoon (Habagat) Issued at: 2:00 PM, 12 June 2025(Thursday) Light to moderate rains was observed over Zambales for the past 3 hours. With this development all RAINFALL WARNING in this area is now terminated.","Extreme Heat / Heatwaves"
"Philippines","Northern Luzon Rainfall Advisory No. 3 Weather System: Low Pressure Area (LPA) / Southwest Monsoon (Habagat) Issued at 11:00 AM 12 June 2025 Moderate to heavy rains affecting #Aurora(Casiguran) and #Batanes(Basco, Ivana, Mahatao, Sabtang, Uyugan) https://t.co/XYg8EO3aiS","Environmental Degradation and Land Use"
"Philippines","Northern Luzon Rainfall Advisory No. 3 Weather System: Low Pressure Area (LPA) / Southwest Monsoon (Habagat) Issued at 11:00 AM 12 June 2025 Moderate to heavy rains affecting #Aurora(Casiguran) and #Batanes(Basco, Ivana, Mahatao, Sabtang, Uyugan) https://t.co/XYg8EO3aiS","Extreme Heat / Heatwaves"
"Philippines","Mindanao Rainfall Advisory No. 4 Amendment #MINPRSD Weather System: Southwest Monsoon (Habagat) Issued at 10:00 AM 12 June 2025 Light to moderate rains are expected over #SurigaoDelSur(CityOfBislig, Lingig, Tagbina, Hinatuan, Barobo, Lianga, Marihatag, SanMiguel, SanAgustin, https://t.co/oI2QTZDfJO","Environmental Degradation and Land Use"
"Philippines","Mindanao Rainfall Advisory No. 4 Amendment #MINPRSD Weather System: Southwest Monsoon (Habagat) Issued at 10:00 AM 12 June 2025 Light to moderate rains are expected over #SurigaoDelSur(CityOfBislig, Lingig, Tagbina, Hinatuan, Barobo, Lianga, Marihatag, SanMiguel, SanAgustin, https://t.co/oI2QTZDfJO","Extreme Heat / Heatwaves"
"Makati City","LPA, habagat to bring heavy rain to parts of Luzon on June 12 https://t.co/kRY9a4PScp","Environmental Degradation and Land Use"
"Makati City","LPA, habagat to bring heavy rain to parts of Luzon on June 12 https://t.co/kRY9a4PScp","Extreme Heat / Heatwaves"
"Philippines","Mindanao Rainfall Advisory No. 4 Weather System: Southwest Monsoon (Habagat) Issued at 08:00 AM 12 June 2025 Light to moderate rains are expected over #SurigaoDelSur(Tagbina, Lianga, Barobo, Hinatuan, CityOfBislig), https://t.co/FjA9GmYKIS","Environmental Degradation and Land Use"
"Philippines","Mindanao Rainfall Advisory No. 4 Weather System: Southwest Monsoon (Habagat) Issued at 08:00 AM 12 June 2025 Light to moderate rains are expected over #SurigaoDelSur(Tagbina, Lianga, Barobo, Hinatuan, CityOfBislig), https://t.co/FjA9GmYKIS","Extreme Heat / Heatwaves"
"Philippines","Due to habagat, cloudy skies with scattered rains and thunderstorms will prevail over the rest of Luzon and Visayas, Zamboanga Peninsula, Dinagat Islands, and Surigao del Norte. (3/4)","Environmental Degradation and Land Use"
"Philippines","Due to habagat, cloudy skies with scattered rains and thunderstorms will prevail over the rest of Luzon and Visayas, Zamboanga Peninsula, Dinagat Islands, and Surigao del Norte. (3/4)","Extreme Heat / Heatwaves"
"Philippines","The Low Pressure Area (LPA) will bring scattered rains over Batanes and Cagayan while the rest of Luzon, Visayas, and western Mindanao will have scattered rains due to the southwest monsoon or habagat, PAGASA reported. As of 3 a.m., the LPA was estimated at 235 kilometers east https://t.co/ZsooSNFyWv","Environmental Degradation and Land Use"
"Philippines","The Low Pressure Area (LPA) will bring scattered rains over Batanes and Cagayan while the rest of Luzon, Visayas, and western Mindanao will have scattered rains due to the southwest monsoon or habagat, PAGASA reported. As of 3 a.m., the LPA was estimated at 235 kilometers east https://t.co/ZsooSNFyWv","Extreme Heat / Heatwaves"
"Quezon City, PHILIPPINES","Heavy Rainfall Warning No. 5 #NCR_PRSD Weather System: Southwest Monsoon (Habagat) Issued at: 5:00 AM, 12 June 2025(Thursday) YELLOW WARNING LEVEL: Zambales and Bataan. ASSOCIATED HAZARD: FLOODING in flood-prone areas. Meanwhile, light to moderate with occasional heavy rains https://t.co/ogEua7XO4U","Environmental Degradation and Land Use"
"Quezon City, PHILIPPINES","Heavy Rainfall Warning No. 5 #NCR_PRSD Weather System: Southwest Monsoon (Habagat) Issued at: 5:00 AM, 12 June 2025(Thursday) YELLOW WARNING LEVEL: Zambales and Bataan. ASSOCIATED HAZARD: FLOODING in flood-prone areas. Meanwhile, light to moderate with occasional heavy rains https://t.co/ogEua7XO4U","Extreme Heat / Heatwaves"
"Philippines","Due to habagat, cloudy skies with scattered rains and thunderstorms will prevail in Metro Manila, CALABARZON, Bicol Region, Caraga, Davao Region, Pangasinan, and the rest of Visayas, Central Luzon, and MIMAROPA. (2/4)","Environmental Degradation and Land Use"
"Philippines","Due to habagat, cloudy skies with scattered rains and thunderstorms will prevail in Metro Manila, CALABARZON, Bicol Region, Caraga, Davao Region, Pangasinan, and the rest of Visayas, Central Luzon, and MIMAROPA. (2/4)","Extreme Heat / Heatwaves"
"Philippines","WEATHER ADVISORY Naglabas ng heavy rainfall outlook ang PAGASA dahil sa Hanging Habagat, 5 a.m., June 11. Heavy rainfall outlook due to Southwest Monsoon Today (June 11) Orange Warning: • Zambales • Bataan • Occidental Mindoro Yellow Warning: • Metro Manila • Pangasinan https://t.co/s19AbvQbxL","Environmental Degradation and Land Use"
"Philippines","WEATHER ADVISORY Naglabas ng heavy rainfall outlook ang PAGASA dahil sa Hanging Habagat, 5 a.m., June 11. Heavy rainfall outlook due to Southwest Monsoon Today (June 11) Orange Warning: • Zambales • Bataan • Occidental Mindoro Yellow Warning: • Metro Manila • Pangasinan https://t.co/s19AbvQbxL","Extreme Heat / Heatwaves"
"Quezon City, PHILIPPINES","Rainfall Advisory No. 4 #NCR_PRSD Weather System: Southwest Monsoon (Habagat) Issued at: 11:00 PM, 10 June 2025(Tuesday) Light to moderate with occasional heavy rains are expected over Cavite, Metro Manila, Pampanga, Tarlac, Bulacan, Rizal, Laguna and Nueva Ecija. Light to https://t.co/68s2F4HfoG","Environmental Degradation and Land Use"
"Quezon City, PHILIPPINES","Rainfall Advisory No. 4 #NCR_PRSD Weather System: Southwest Monsoon (Habagat) Issued at: 11:00 PM, 10 June 2025(Tuesday) Light to moderate with occasional heavy rains are expected over Cavite, Metro Manila, Pampanga, Tarlac, Bulacan, Rizal, Laguna and Nueva Ecija. Light to https://t.co/68s2F4HfoG","Extreme Heat / Heatwaves"
"","WARNING(June 10,Tues.5:40PM):Metro Manila at Parts ng West Sections ng Luzon possible maging mas maulan Bukas (Wednesday) dahil sa #Habagat .Sa Metro Manila possible ang On and Off na mahina hanggang sa katamtaman paminsan malakas na ulan. Maghanda sa biglaang mga pagulan. https://t.co/1WZwMJO21K","Environmental Degradation and Land Use"
"","WARNING(June 10,Tues.5:40PM):Metro Manila at Parts ng West Sections ng Luzon possible maging mas maulan Bukas (Wednesday) dahil sa #Habagat .Sa Metro Manila possible ang On and Off na mahina hanggang sa katamtaman paminsan malakas na ulan. Maghanda sa biglaang mga pagulan. https://t.co/1WZwMJO21K","Extreme Heat / Heatwaves"
"Quezon City, PHILIPPINES","Rainfall Advisory No. 1 #NCR_PRSD Weather System: Southwest Monsoon (Habagat) Issued at: 4:00 PM, 10 June 2025(Tuesday) Light to moderate with occasional heavy rains are expected over Metro Manila, Cavite, Tarlac, Pampanga, Bulacan and Nueva Ecija. Light to moderate with https://t.co/VypZhqb00Q","Environmental Degradation and Land Use"
"Quezon City, PHILIPPINES","Rainfall Advisory No. 1 #NCR_PRSD Weather System: Southwest Monsoon (Habagat) Issued at: 4:00 PM, 10 June 2025(Tuesday) Light to moderate with occasional heavy rains are expected over Metro Manila, Cavite, Tarlac, Pampanga, Bulacan and Nueva Ecija. Light to moderate with https://t.co/VypZhqb00Q","Extreme Heat / Heatwaves"
"","Manila Bulletin PAGASA表示，“西南航空”可能会抑制独立日庆祝活动 菲律宾大气、地球物理和天文服务管理局（PAGASA）表示，当地称为“habagat”的西南季风将于6月12日（周四）给多个地区带来降雨和阵风，这可能会影响独立日庆祝活动。在其特殊的天气条件下…","Environmental Degradation and Land Use"
"","Manila Bulletin PAGASA表示，“西南航空”可能会抑制独立日庆祝活动 菲律宾大气、地球物理和天文服务管理局（PAGASA）表示，当地称为“habagat”的西南季风将于6月12日（周四）给多个地区带来降雨和阵风，这可能会影响独立日庆祝活动。在其特殊的天气条件下…","Extreme Heat / Heatwaves"
