user_location,text,category
kaohsiung,"Gulat ako akala ko lindol nanaman ,ulannn ang lakas 🌧️🌧️🌧️ https://t.co/9jgaNv8iGh","Storms, Typhoons, and Wind Events"
"Pasay City, National Capital R",RT @sciencekonek: 𝗔𝗙𝗧𝗘𝗥𝗡𝗢𝗢𝗡 𝗧𝗛𝗨𝗡𝗗𝗘𝗥𝗦𝗧𝗢𝗥𝗠 ⛈️ Hanggang sa malalakas na pag-ulan na may kasamang mga kidlat at malakas na hangin ang inaasah…,"Storms, Typhoons, and Wind Events"
Cagayan De Oro City,Bugnaw nga tempo,Cold Weather / Temperature Drops
,Spent my birthday sa evacuation center dahil sa baha lol,Coastal & Flooding Hazards
,@_rainbowfighter Alam niyo ba na sa tuwing may mga sakuna sa mindanao visaya or luzon man mas una nagpapadala ang City govt of Davao ng tulong.,"Storms, Typhoons, and Wind Events"
,@maria171819g @SB19Official Short sleeves ang init sa Pinas @SB19Official #SB19 #SB19xBBPilipinas2025,Extreme Heat / Heatwaves
,"Patuloy namang magdudulot ng ‘monsoon rains’ ang pinagsamang epekto ng #LPA at #Habagat sa Pangasinan, Zambales, Bataan, at Occidental Mindoro. [3/4]",Pollution
,north america. proven and tested na po namin electrolytes and vitamin c to help us get thru the weather and flu season here. and the sudden temperature change is really hard on the body kaya wear proper clothing po🥹. @BINI_ph,Cold Weather / Temperature Drops
Philippines,"Lumindol ng 3.0 magnitude sa 14 km N 69° E ng Hernani, Eastern Samar (11.39 ºN, 125.73 ºE) ngayong June 14, 2025 01:09 PM. View map: https://t.co/zqsSjCixXh #EarthquakePH #LindolPH",Geological Events
"Visayas Avenue, Quezon City","A quiet revolution is transforming Metro Manila 🌳 The @DENRNCROfficial is weaving nature back into the city—greener, more livable spaces for all. #UrbanGreening #GreenSpaces READ: https://t.co/j0wgIcrrKP https://t.co/XscR6hWlhX",Pollution
Republic of the Philippines,"Villamil: Dito sa Metro Manila at nalalabing bahagi ng bansa, ang easterlies ang weather system na iiral kaya asahan ang mainit at maalinsangang panahon. Sasamahan lamang 'yan ng mga biglaan at panandaliang pag-ulan na dulot ng thunderstorms.","Storms, Typhoons, and Wind Events"
Philippines,@4AshDresonly Grabe yung ulan! Naligo na tas biglang aircon sa bus. Edi sick leave maman bukas? Ahahaha,"Storms, Typhoons, and Wind Events"
Philippines,"RT @weatherphilipp1: GOOD NEWS(June 12,Thurs.5:23PM):Bukas (Friday) possible ang generally improved weather sa Metro Manila at ilang parte…",Extreme Heat / Heatwaves
,RT @theburnercorner: Hello Pelepens! Handa nakong pasampal ng humidity sa labas 🥴 Success sa 18hrs na byahe ☠️ https://t.co/UUUO1tubkZ,Extreme Heat / Heatwaves
,Light rain that stops and starts every 5 minutes�annoying weather.,General Weather
,"Ang Habagat ay patuloy na nagpapadala ng ulan sa malaking bahagi ng Pilipinas, malalakas na pag-ulan sa ilang lugar https://t.co/xnCsPUTk7j #PAGASA #WeatherUpdate #habagat #D8TVNews #D8TV",Pollution
,Ang lala ng erosion sa beach namin. Nawala na yung dati naming puntahan ??,Coastal & Flooding Hazards
,"RT @ABSCBNNews: 2 weather systems will bring rains to Luzon, Mindanao this week #WeatherPatrol https://t.co/zx1HUu861w","Storms, Typhoons, and Wind Events"
"Butuan City, Caraga",Ataya aning tugnaw uy mag problema man pud tas ka gahi🥵💦 #alterbutuan #AlteraBXU #altercaraga,Cold Weather / Temperature Drops
,Finally pwede mag flex ng jacket collection,Cold Weather / Temperature Drops
022225 🍀,Paki balik 'yung pag ulan 🥹,"Storms, Typhoons, and Wind Events"
"Manila, Philippines","Expect light to moderate with occasional heavy rains over Metro Manila, Cavite, Tarlac, Pampanga, Bulacan and Nueva Ecija. This is based on the thunderstorm advisory released by @dost_pagasa at 4:00 PM, Tuesday, June 10. #WeatherPatrol https://t.co/2Q82VvbVYd","Storms, Typhoons, and Wind Events"
,pH regulation kills hiv and cancer and externalizing blood circulation and exposing the blood to sufficient heat not yet killing blood at that temperature eliminates hiv,Extreme Heat / Heatwaves
,"HEAT INDEX: Asahan ang 45°C na damang init sa Echague Isabela ngayong Biyernes, Hunyo 13, ayon sa Automatic Weather Station data ng PAGASA. | via @dost_pagasa Sundan: https://t.co/cPs5DJ74AH https://t.co/6wrvjDdbLl",Pollution
,"Niabot na pud ang tubig sa among gate, kusog kaayo ang uwan.",Coastal & Flooding Hazards
,Gi-uyugan ang atop sa kusog na hangin.,General Weather
Philippines,"Lumindol ng 5.0 magnitude sa 5 km S 15° W ng Sanchez-Mira, Cagayan (18.51 ºN, 121.22 ºE) ngayong June 14, 2025 05:27 PM. View map: https://t.co/Q2mDrKSm9T #EarthquakePH #LindolPH",Geological Events
SUCCINCT DC,"@Gesoos_ @SuccinctLabs @nair_advaith HAHAHA come here to philippines, its rainy season here😂","Storms, Typhoons, and Wind Events"
"Ada, Mahnomen & Fosston, MN","RT @ncrada: The races for tonight, June 12, are canceled due to the rain forecast. See you all next week for the Norman County Fair! Car ra…",Pollution
,My plans vs the weather. Weather always wins.,General Weather
,Weather feels strange�super humid but cloudy.,General Weather
Bharat,"Rainfall forecast for today. Significant thunderstorms expected over Gujarat, Rajasthan, haryana, west UP, Punjab, Delhi NCR, Himachal, Uttrakhand by evening or night. Intense monsoon showers expected over west Maharashtra, west Gujarat, Kerala, Karnataka and southwest https://t.co/J3Fp5eXo1y","Storms, Typhoons, and Wind Events"
Pasig City,"Gayunman, sinabi ng PAGASA na ilang bahagi ng Northern at Western Luzon at Mindanao ang posibleng makaranas ng “localized near average to below average temperatures” simula Setyembre hanggang Oktubre. | via DZME News Basahin: https://t.co/E1EQQVa5QW https://t.co/qYQZkhTjze",Cold Weather / Temperature Drops
,PTSD from previous earthquakes coming back ??,Geological Events
,Lasing ba ko or nag earthquake? Both pala lol,Geological Events
,"The weather right now in the Philippines is so confusing, like wdym it will rain and get sunny after an hour? 🤨🤨","Storms, Typhoons, and Wind Events"
,Perfect picnic weather!,General Weather
,Naay mga volunteers nga nagtabang sa evacuation. Salamat kaayo!,Coastal & Flooding Hazards
,"According to a @WMO report, all throughout 2024, the Philippines experienced extreme weather events, a result of human-induced climate change. https://t.co/4t4EkSZmdG","Storms, Typhoons, and Wind Events"
,Bagong LPA posibleng maging bagyo–Pagasa https://t.co/IgflRvDnrR,"Storms, Typhoons, and Wind Events"
Philippines,A Facebook page is spreading a fake post claiming an eruption and tsunami occurred at Taal Volcano. This is fake. https://t.co/MrVxMynLYh,Geological Events
,So gloomy 🥹. Paano uuwi? https://t.co/9zb8MRmIcd,Pollution
"Carol Stream, IL","@chanchi_evo1 Saan dinala ni Polong ang 51B para sa flood control ng Davao? Busog ang bulsa ni Polong pero pahirap sa mga Davawenyos. Ang nakakapagtaka, niloloko na sila Duterte pa rin. Buhay karangyaan ang mga dyos nila, samantalang lubog sa baha ang mga tangang DDS.",Coastal & Flooding Hazards
🇮🇳,"🚨WeatherAlert :- IMD issues #RedAlert for intense #heatwave in #Rajasthan #Delhi/#NCR #Punjab #UttarPradesh adjoining with temperatures nearing 45°C to 50°C heat index. To stay safe during a heatwave, prioritize staying cool and hydrated. ✓Wear light, loose-fitting clothing, https://t.co/IPCPif7nqh",Extreme Heat / Heatwaves
,Deretso bayan hanep nugang init dne sa Batangas nuga dne impyerno? Hanep mas mainit pa dne kesa Manila e,Extreme Heat / Heatwaves
"Louisiana, USA","RT @ForceThirteenPH: #BREAKING - The JTWC has upgraded #92W into Tropical Depression #01W, and is expected to continue intensifying as it m…","Storms, Typhoons, and Wind Events"
india,@rishibagree also the reduction in air pollution. atleast in ncr should be talked about.,Pollution
,RT @fraveris: Supercell Thunderstorm West Texas. Ph : Laura Rowe https://t.co/ORBwuolcvP,"Storms, Typhoons, and Wind Events"
,"PANAHON: Asahan ang katamtaman hanggang sa malakas na pag-uulan na may pagkidlat at malakas na hangin sa Laguna, Batangas, Rizal, Metro Manila, Bulacan at Zambales sa susunod na 2 oras, ayon sa latest thunderstorm advisory ng PAGASA nitong Biyernes, Hunyo 13. | via @dost_pagasa https://t.co/TQLJ4VWO7N","Storms, Typhoons, and Wind Events"
cagayan de oro city,@hijodePutaCDO lami gyud mag shot kai tugnaw ang panahon,Cold Weather / Temperature Drops
Republic of the Philippines,Jara ka alimuot plus way aircon sa apartment 😭,Extreme Heat / Heatwaves
"503 west Thorpe Ave ADA, MN 56","The races for tonight, June 12, are canceled due to the rain forecast. See you all next week for the Norman County Fair! Car races are on Thursday June 19 and Bus Races are on Saturday June 21! And remember that the WORLD OF OUTLAW LATE MODELS will be at NCR on Saturday June 28! https://t.co/mieUr65Pds",Pollution
,Ang daming studies na about rising sea levels pero parang walang action,Coastal & Flooding Hazards
,Di ko alam if mag post ng sunset or weather update sa IG,Cold Weather / Temperature Drops
,Clear skies today�finally some decent weather!,General Weather
Delhi,"@ZolostaysC Staying in sharing room 611A Zolo frontier PG, rugularly asking Manager to install AC in room or provide cooler, but nobody bothered to heed on my request in this scorching Delhi NCR heat. Plz help to provide cooler atleast in room #avoidstayingzolo",Extreme Heat / Heatwaves
,Pagka init-init dun gagi na 'yan,Pollution
she / he ;; 16,ANG LAKAS NG ULAN!!! I LOVE THE PHILIPPINES HAHAHA,"Storms, Typhoons, and Wind Events"
,Stay updated on Bacolod City's weather! Currently 25°C with patchy rain and 89% humidity. Expect a warmer day tomorrow with highs of 29°C and clear skies. Plan ahead for your activities with our detailed weather forecast. Read more at https://t.co/WmcLVorr1l Weather Bacolod Ci… https://t.co/MLaj1p7iqu,Extreme Heat / Heatwaves
,Reading climate reports then experiencing it IRL hits different,Cold Weather / Temperature Drops
P.A.R.,"Weekend Weather Forecast, June 14-15, 2025 Papasok na ang bansa sa monsoon break sa paghina at pag-atras ng Habagat kaya mainit na panahon ang iiral. May mga pag-ulan pa rin dahil sa thunderstorms sa Luzon at ITCZ sa Visayas at Mindanao. JABYU☔️ https://t.co/h5y10jPI2t",Pollution
Philippines,"An Intertropical Convergence Zone (ITCZ) will bring scattered rains over Mindanao and Eastern Visayas on Sunday, while the easterlies will affect the rest of the country, PAGASA said in its forecast. Read more: https://t.co/lrINW7nePx https://t.co/XTmsRnpaoC",Extreme Heat / Heatwaves
,"The wind�s picking up, might rain soon.",General Weather
Mars,"RT @ParveenKaswan: Here in winter winds blow from north-west to east which carry pollutants from other regions to NCR, western disturbances…","Storms, Typhoons, and Wind Events"
日本,"Project for strengthening capacity of integrated data management of flood forecasting and warning in the Republic of the Philippines completion report [東京] : Japan International Cooperation Agency ; [東京] : Nippon Koei, 2019.6 https://t.co/CFTTIYeGor","Storms, Typhoons, and Wind Events"
Earth,"RT @dzbb: As of 3:57PM, @dost_pagasa,naglabas ng thunderstorm advisory na makakaapekto sa Nueva Ecija, Laguna, Rizal, Bulacan, Metro Manila…","Storms, Typhoons, and Wind Events"
lima,"Typhoon Phanfone Claims Dozens Of Lives In Philippines. The storm set off landslides, flooded low-lying villages,","Storms, Typhoons, and Wind Events"
,"RT @dost_pagasa: 5-DAY REGIONAL WEATHER OUTLOOK for #NCR_PRSD Issued at: 9:00 AM, 15 June 2025 Valid Beginning: 9:00 AM today - 9:00 AM tom…",Pollution
Republic of the Philippines,may bagyo ba o habagat lang ito?🥲,Pollution
santa maria bulacan,Oi impakta nung nagpunta kami sa baguio may bagyo din nun never nawalan ng kuryente sa bahay na nirent namin FYI lang ha madaming alternarte routes papuntang baguio Kenon Road lang ang sinara noon sige Ituloy mo ang kabobohan mo https://t.co/po2ki5h39w,"Storms, Typhoons, and Wind Events"
,Grateful for rescuers pero galit parin ako sa systemic issues,Coastal & Flooding Hazards
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 14 #NCR_PRSD Issued at: 6:50 PM, 15 June 2025(Sunday) Heavy to intense rainshowers with lightning and strong winds are expected over Zambales, Bataan, Batangas, Rizal, Quezon and Nueva Ecija within the next 2 hours. Intense to torrential rainshowers https://t.co/PQvi9DmHmj","Storms, Typhoons, and Wind Events"
WALO HANGGANG DULO,Ang lamig ramdam hanggang dito sa manila kase umuulan eh 🫢🫣 https://t.co/FHHf3GWhBS,Cold Weather / Temperature Drops
🇵🇭 𐤀,"RT @weatherphilipp1: WARNING(June 9,Mon.5:54PM):Metro Manila at mas malaking bahagi ng Parts ng(West Sections ng Luzon) possible mas maging…","Storms, Typhoons, and Wind Events"
she/her (20+) rps,init juskopo ganto pala kayo sa manila 1😆,Extreme Heat / Heatwaves
,"Rainwater draining poorly, causing instant flooding near the shore.",Coastal & Flooding Hazards
Culver Creek,putangina napaka ginaw,Pollution
,"Binaha yung resort sa Batangas, umabot daw hanggang lobby ang tubig.",Coastal & Flooding Hazards
🇵🇭 🇬🇧,"Karaniwang tanong ng mga travelers tuwing bumabagyo ay, ""luh may bagyo tuloy kaya ang flight ko?!"" Hindi basta-bastang maka-cancel ang flight kapag may bagyo. Ang mga eruplano natin ay nagku-cruise sa stratosphere kung saan naiiwasan nila ang direktang epekto ng bagyo. https://t.co/4JYKDVK0Og","Storms, Typhoons, and Wind Events"
bohol,please excuse ang porma sa cake kay from tagb pa na grabe ang uwan 😔,"Storms, Typhoons, and Wind Events"
India,"#WATCH | IMD Scientist Naresh Kumar says, ""Heat wave conditions have been prevailing over northwest India and the Himalayas for several days... As per our forecast, heat wave conditions are expected to improve by today... In Delhi NCR today, hot, humid conditions will be there https://t.co/93uebVNnDs",Pollution
"Manila, Philippines","current weather in Manila: light showers, 29°C, 78% humidity, wind 13kmh, pressure 1010mb",Pollution
,Politicians should prioritize disaster preparedness hindi lang pag may sakuna,Geological Events
sa mama ko,tangina tagtuyot,Extreme Heat / Heatwaves
"Makati, PH ","Tatlo, nasawi matapos malunod dahil sa epekto ng LPA at habagat ayon sa NDRRMC | via @BNFMCathAustria https://t.co/BaylEOaMzX",Pollution
,RT @TVPatrol: Patuloy na kumikilos palayo sa Pilipinas ang tropical storm Wutip ngunit hinihila pa rin nito ang habagat kaya magiging maula…,Extreme Heat / Heatwaves
,Important to know: Climate change = stronger typhoons = worse flooding,Coastal & Flooding Hazards
Philippines,"The Intertropical Convergence Zone (ITCZ) will continue to bring cloudy skies with scattered rains and thunderstorms to Mindanao and Eastern Visayas, PAGASA said in its Saturday afternoon weather forecast. Partly cloudy to cloudy skies with isolated rain showers or https://t.co/2QlZ4oRLkd","Storms, Typhoons, and Wind Events"
Earth/other terrestrial bodies,"🌋 15 June 1991 — Mount Pinatubo erupted in the Philippines, sending an ash plume about 35 km into the sky. One of the largest eruptions of the 20th century, it cooled the globe, reshaped lives, and reminded us of Earth's raw power. #OnThisDay #Pinatubo #Volcano https://t.co/uUGDhc70Lk",Geological Events
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 11 #NCR_PRSD Issued at: 2:21 PM, 15 June 2025(Sunday) Moderate to heavy rainshowers with lightning and strong winds are expected over Laguna, Rizal, Metro Manila, Cavite, Batangas, Bulacan and Zambales within the next 2 hours. Heavy to intense https://t.co/2J8b6vesHW","Storms, Typhoons, and Wind Events"
,"The wind is so strong, umbrellas can�t survive out here.",General Weather
dimo mo malalaman,Ang ginaw ng bagong palit na bedsheets tsaka pillowcase e no,Extreme Heat / Heatwaves
Metro Manila,"Ngayong panahon ng tag-ulan ay asahan na ang kaliwa’t kanang balita ng pagbaha sa Kalakhang Maynila. Upang makatulong na maibsan ang mga pagbaha, walang humpay ang isinasagawang coastal clean- up drive ng MMDA Metro Parkways Clearing Group (MPCG) sa Manila Baywalk Dolomite Beach https://t.co/88S4NmN19p",Coastal & Flooding Hazards
,So mao to ni gawas ko bahalag ulan ug sakit akung pus on,"Storms, Typhoons, and Wind Events"
,"Nagdungan ang hangin ug ulan, murag bagyo bisag wala.",General Weather
,LINDOL!!! Grabe yung intensity! Nakakatakot ??,Geological Events
"Puerto Princesa City, Palawan",Independence Day celebrations may be dampened by rains as a low pressure area enhances the southwest monsoon across the Philippines. #WeatherUpdate #IndependenceDayPH #PalawanNews https://t.co/wdGwdvVHnw,"Storms, Typhoons, and Wind Events"
pinas,"RT @arielrojasPH: Weather Forecast for June 10, 2025, Tuesday Posibleng maging bagyo na ang LPA sa West Philippine Sea na patuloy na magpa…","Storms, Typhoons, and Wind Events"
USA,Rain rain go away #philippines https://t.co/AdubwGD3yN https://t.co/ovPyo95KPM,"Storms, Typhoons, and Wind Events"
under a rock • he/him • 21,@winterluvrs TOTOO TAS ANG ALINSANGAN PA,Extreme Heat / Heatwaves
"Lipa, Batangas, Philippines","@miles_commodore I was scuba diving in the Philippines back in 87, night dive. Banka boat with outriggers on each side. On the way back the waves starting picking up, wind and rain. I said this reminds me of H5O! Smoke was coming from the engine so I told my GF to ask about it, she it's ok...","Storms, Typhoons, and Wind Events"
"Manila, Philippines","According to the weather forecast from PAGASA, residents of Metro Manila, La Union, Benguet, Tarlac, Pampanga, Bulacan, Cavite, Batangas, Palawan, and Antique can expect occasional rains. This wet weather is being brought about by the southwest monsoon. | via @Beatrice_Cuadra","Storms, Typhoons, and Wind Events"
x rush ship,yeyyyy will go home early than expected (pls damang dama ko yung kaibahan ng hangin sa ncr kaysa here sa batangas),Pollution
"National Capital Region, Repub",Disaster Preparedness and Resiliency: Mga dapat gawin at tandaan upang maging ligtas sa panganib na dulot ng landslide o anumang sakuna. National Capital Region Police Office RCADD - NCRPO #PCADGMetroManila #ToServeandProtect #SaBagongPilipinasAngGustongPulisLigtasKa https://t.co/XXBkBx64xq,"Storms, Typhoons, and Wind Events"
Metro Manila,"Ngayong panahon ng tag-ulan ay asahan na ang kaliwa’t kanang balita ng pagbaha sa Kalakhang Maynila. Upang makatulong na maibsan ang mga pagbaha, walang humpay ang isinasagawang coastal clean- up drive ng MMDA Metro Parkways Clearing Group (MPCG) sa Manila Baywalk Dolomite Beach https://t.co/88S4NmN19p","Storms, Typhoons, and Wind Events"
"Quezon City, National Capital ","Ayoko talaga mag drive pag subra fog hirap na hirap ako malabo mata ko, need na talaga mag sout ng salamin.. when in tagaytay.. https://t.co/UdE4q7gcWc",Pollution
,@holybibletoday I pray to God to weaken the low pressure area &amp; monsoon rain here in my country Philippines ♥️,"Storms, Typhoons, and Wind Events"
,sarap sabayan ng waves sa boracay enjoyed it even the habagat season 🌊,Extreme Heat / Heatwaves
💜🩷🩵,"Yung halfday ko sa work today, worth it naman pala kahit init at ulan inabot 😭 Yes, hindi ako nabudol sa mga anik anik bawe ako sa July meron pa Part II 😌 @BTS_twt https://t.co/ZVfebdKzZI","Storms, Typhoons, and Wind Events"
,"Yung mga nagtatanim ng tomatoes sa probinsya, naapektuhan",Cold Weather / Temperature Drops
"Quezon City, PHILIPPINES","Rainfall Advisory No. 1 #NCR_PRSD Weather System: Southwest Monsoon (Habagat) Issued at: 8:35 PM, 09 June 2025(Monday) Light to moderate with occasional heavy rains are expected over Tarlac. Light to moderate with occasional heavy rains affecting Rizal, Laguna, Metro Manila, https://t.co/jL49SCP4wa",Pollution
Republic of the Philippines,"#𝐁𝐚𝐧𝐭𝐚𝐲𝐏𝐚𝐧𝐚𝐡𝐨𝐧: As of 1:53PM, @dost_pagasa, naglabas ng thunderstorm advisory na makakaapekto sa Laguna, Batangas, Rizal &amp; Metro Manila; katamtaman hanggang sa may kalakasang pag-ulan na may kasamang pagkulog at pagkidlat, asahan sa susunod na dalawang oras https://t.co/XurobocHoZ","Storms, Typhoons, and Wind Events"
,"RT @cebudailynews: After several days of cloudy skies and downpours, Cebu may finally welcome sunnier weather in the second half of June. #…","Storms, Typhoons, and Wind Events"
BANNER BY @freakynorton_2,@JaejaeCHANPON its been POURING here sa luzon 😭 Baha yung apartment complex namin pero atleast malamig,Cold Weather / Temperature Drops
,"WARNING(June 10,Tues.5:40PM):Metro Manila at Parts ng West Sections ng Luzon possible maging mas maulan Bukas (Wednesday) dahil sa #Habagat .Sa Metro Manila possible ang On and Off na mahina hanggang sa katamtaman paminsan malakas na ulan. Maghanda sa biglaang mga pagulan. https://t.co/1WZwMJO21K",Extreme Heat / Heatwaves
,"@lorc_arc Sinuong ang bagyo at baha makita lang sila at kinabukasan fancon, hanggang ngayun nag aabang pa rin kami na ma post ito, sumama na rin ata sa bagyo na matunaw Hahaha","Storms, Typhoons, and Wind Events"
,RT @Bytewolf1Quip: Tara na magpa init ta kay bugnaw ang panahon 💦 #AlterCebu #cebualter https://t.co/5SQXAqiEo2,Cold Weather / Temperature Drops
,"A magnitude 4.9 earthquake struck off the coast of Cagayan Valley on Saturday afternoon, June 14, the Philippine Institute of Volcanology and Seismology (Phivolcs) reported. https://t.co/C1aPauyxG8",Geological Events
,Keep flashlights and batteries accessible,Geological Events
23 s/her rps nsfw,@ashironupi smoking in manila to cancel out the pollution #hacks,Pollution
,We need to take climate science seriously. Look at our weather!,Cold Weather / Temperature Drops
,We need to invest more in climate adaptation di lang mitigation,Coastal & Flooding Hazards
,mia maligo ug springg lage kanang bugnaw kaayo,Cold Weather / Temperature Drops
,Nag panic ko pagka bati nako sa linog uy,Geological Events
Nowhere,I love rainy days pero wag naman yung ganyan ka OA na malakas na kulog at kidlat 🫣,"Storms, Typhoons, and Wind Events"
Republic of the Philippines,"WATCH: On #WeatherHQ with @paodelrosario, DPWH Secretary Manuel Bonoan discusses flood mitigation and preparations as the rainy season hits the Philippines. #ItsABeautifulDay https://t.co/BSUXHdFCAf",Extreme Heat / Heatwaves
"Camp Aguinaldo, Quezon City","WEATHER UPDATE | 24-HOUR PUBLIC WEATHER FORECAST Issued at 4:00 AM, 13 June 2025 SYNOPSIS: Southwest Monsoon affecting the western section of Northern Luzon. Forecast Weather Conditions Area: Batanes Weather Condition: Cloudy skies with scattered rains and thunderstorms Caused https://t.co/LfY3wjqfCA","Storms, Typhoons, and Wind Events"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 8 #NCR_PRSD Issued at: 2:00 AM, 15 June 2025(Sunday) Moderate to heavy rainshowers with lightning and strong winds are expected over Nueva Ecija, Pampanga, Zambales, Bulacan, Quezon and Laguna within the next 2 hours. The above conditions are being https://t.co/bEXzcDi5f6","Storms, Typhoons, and Wind Events"
,At least may free swimming pool tayo this rainy season charot,Coastal & Flooding Hazards
"Manila, Philippines",𝗥𝗔𝗜𝗡𝗬 𝗪𝗘𝗔𝗧𝗛𝗘𝗥 𝗢𝗩𝗘𝗥 𝗠𝗨𝗖𝗛 𝗢𝗙 𝗧𝗛𝗘 𝗖𝗢𝗨𝗡𝗧𝗥𝗬🌧️ Makulimlim at maulan na pagdiriwang ng #Kalayaan2025 ang inaasahan sa malaking bahagi ng bansa dahil sa #habagat at #LPA sa silangan ng Extreme Northern Luzon. Pinakaramdam ang malalakas na pag-ulan ng https://t.co/XlfKi8TzCP,"Storms, Typhoons, and Wind Events"
,Been living here for 20 years. This is the worst flooding I've seen,Coastal & Flooding Hazards
Republic of the Philippines,"𝐄𝐀𝐑𝐓𝐇𝐐𝐔𝐀𝐊𝐄 𝐀𝐋𝐄𝐑𝐓: As of 6:17PM, karagatang bahagi ng Palimbang, Sultan Kudarat, niyanig ng magnitude 4.5 na lindol | via @Isa_Umali https://t.co/vifyaYiI2N",Geological Events
,"A new impact-based flood forecast has just been uploaded on June 15, 2025 01:42 PM. To find out the details, please check the Exposure Assessment tab of https://t.co/WdyUGzI3AM https://t.co/DXnIaLJETm",Extreme Heat / Heatwaves
,Professional life affected by weather. Reality check.,General Weather
Republic of the Philippines,"As of 3:57PM, @dost_pagasa,naglabas ng thunderstorm advisory na makakaapekto sa Nueva Ecija, Laguna, Rizal, Bulacan, Metro Manila, Pampanga,Tarlac at Zambales; katamtaman hanggang sa may kalakasang pag-ulan na may kasamang pagkulog at pagkidlat, asahan sa susunod na dalawang oras https://t.co/ys2CGAptoe","Storms, Typhoons, and Wind Events"
,@_mardial_ Gloomy sunday katanya?,Pollution
Philippines,"The Southwest Monsoon (Habagat) will affect Central and Southern Luzon, Visayas, and Mindanao, PAGASA said in its Tuesday afternoon forecast. It is expected to cause occasional rains over Cavite, Batangas, Zambales, Bataan, Occidental Mindoro, and Palawan, and cloudy skies with https://t.co/T2sRiz7ZRU","Storms, Typhoons, and Wind Events"
,"RT @htTweets: More rain and thunderstorm activity is expected on Sunday (June 15), with the possibility of hailstorms in isolated areas: IM…","Storms, Typhoons, and Wind Events"
,@56audrey57 the other day naglakad lang kc ako 20mins from training center hanggang bahay ung jacket k ang ginamit k pantakip sa ulo aabot n nman sa 40+ ang heat index dito,Extreme Heat / Heatwaves
"Manila, Philippines","Bendijo: Bago pa man humagupit itong #AuringPH, ito na po ang epekto ng LPA at interaksyon sa Habagat, ang ITCZ po ang nagpabaha sa Mindanao.",Pollution
,Panahon causing my stress levels to spike,General Weather
,Kamusta na ang atong mga kaigsoonan sa Bohol?,Geological Events
,"Luzon freezing, Visayas chilling, Mindanao confused",Cold Weather / Temperature Drops
,Okay haha LAST GASLIGHT: What if nawalan lang sila ng kuryente kasi bumabagyo?? Like hindi nya naman ako kayang bitawan ng ganon nalang 😩 (😭😭 nababaliw nako kakaisip sayo dang it!),"Storms, Typhoons, and Wind Events"
"Manila, Philippines","𝗔𝗙𝗧𝗘𝗥𝗡𝗢𝗢𝗡 𝗧𝗛𝗨𝗡𝗗𝗘𝗥𝗦𝗧𝗢𝗥𝗠 ⛈️ Hanggang sa malalakas na pag-ulan na may kasamang mga kidlat at malakas na hangin ang inaasahan o kasalukuyang nararanasan sa iba't ibang lugar sa Metro Manila, Zambales, Tarlac, Pampanga, Bataan, Cavite, Bulacan, Rizal, Quezon, https://t.co/HpJCorowul","Storms, Typhoons, and Wind Events"
Finance ni @siestarsz,"@siestarsz Gabi na kasi, mahamog",Pollution
Republic of the Philippines,"@MangrovePh @bongbongmarcos @WetlandsInt Rosales: Seryoso ba talaga ang pamahalaan sa paglutas sa problema sa kalikasan? Gusto daw nila protektahan, pero sila rin ang nagbibigay ng mga permit para wasakin ang bakawan, para magtambak sa reklamasyon. Ano ba talaga? #DearMrPresident #RestoreMangroveForests https://t.co/CmD6USrnSO",Pollution
,RT @SkosanaMar81965: Cold weather BISTRO SUNDAYS X UYANDA UYANDA THE CHILLER #HlangabezoUyanda #UyandaXChillersPunchVibes,Cold Weather / Temperature Drops
,Nag scarf ako gamit yung old shawl ko from 2015,Cold Weather / Temperature Drops
"Manila, Philippines","WEATHER ALERT: Itinaas sa yellow warning level ng @dost_pagasa ang Zambales dahil sa southwest monsoon o habagat. Asahan naman ang mahina hanggang katamtamang pag-ulan sa Metro Manila, Cavite, Nueva Ecija, Rizal, Batangas, Laguna, at Quezon sa susunod na tatlong oras. | DZRH https://t.co/xr4Hc8YyCn","Storms, Typhoons, and Wind Events"
Republic of the Philippines,@SD_MISYU0411 Magandang araw Misyu! Halos tag-ulan na din sa Pilipinas. May bagong bagyo na dumating. Mag iingat ka palagi. Aasahan ko muli ang iyong pagbabalik sa aming bansa. Magkikitang muli tayo.,"Storms, Typhoons, and Wind Events"
AMBERNATH,"RT @ANI: India Meteorological Department tweets, ""Moderate to intense spell of rainfall with thunderstorms and lightning, squally winds 80-…","Storms, Typhoons, and Wind Events"
,very dangerous to be here right now-all the merch in the stores are very suitable for Manila weather. 😅 https://t.co/XUUy0mAFzs,General Weather
"Manila, Philippines","#SciOTD 𝗣𝗜𝗡𝗔𝗧𝗨𝗕𝗢 𝗘𝗥𝗨𝗣𝗧𝗦 𝗢𝗡 𝗜𝗡𝗗𝗘𝗣𝗘𝗡𝗗𝗘𝗡𝗖𝗘 𝗗𝗔𝗬 On this day in 1991, as the Philippines commemorated Independence Day, Pinatubo Volcano had its first major eruption, sending an ash column up to nearly 24 km high! Nearly 48 hours after the government https://t.co/pa5bc66zRt",Geological Events
,Ang panahon karon grabe kaayo. Dili normal.,General Weather
11:10:00,pupunta akong japan na sobrang tan hesus Ph heat is no joke💀,Extreme Heat / Heatwaves
