user_location,text,category
wherever you are,"@CAFinalistt There is a high likelihood of rain in Delhi NCR today, June 15, 2025. Weather forecasts indicate showers or patchy rain, with a 67% chance of precipitation and about 0.09 inches expected. Temperatures may range from 33°C to 45°C, with humidity around 33-47% and light winds. These",Extreme Heat / Heatwaves
BLR/DEL,@waveringmindz Yeah. Here in ncr as well. I hope it rains. Humidity is making it feels like 49.,Pollution
BLR/DEL,@waveringmindz Yeah. Here in ncr as well. I hope it rains. Humidity is making it feels like 49.,Extreme Heat / Heatwaves
"New Delhi , India",@Pihu_30 Hmm... Humidity is also there ... Rains are in predictions. I am in Delhi NCR... Heat waves are there right now..,Pollution
"New Delhi , India",@Pihu_30 Hmm... Humidity is also there ... Rains are in predictions. I am in Delhi NCR... Heat waves are there right now..,Extreme Heat / Heatwaves
,@IndianTechGuide last 3-4 days in NCR have been hell. AC running at &lt;20 all night to keep up with humidity and temperature. Minimum temperatures at night have been over 30. Making it severly uncomfortable.,Pollution
,@IndianTechGuide last 3-4 days in NCR have been hell. AC running at &lt;20 all night to keep up with humidity and temperature. Minimum temperatures at night have been over 30. Making it severly uncomfortable.,Extreme Heat / Heatwaves
USDR,Madras stopped using window ACs some 25 years ago. How come NCR and many cities in North India still do? Does it have to do with humidity? 🤔 https://t.co/EvYh9surqa,Pollution
USDR,Madras stopped using window ACs some 25 years ago. How come NCR and many cities in North India still do? Does it have to do with humidity? 🤔 https://t.co/EvYh9surqa,Extreme Heat / Heatwaves
"Daejeon, South Korea",Illegal logging pero doon sa Green Forest umano ni R1ver akskskak,Pollution
"Daejeon, South Korea",Illegal logging pero doon sa Green Forest umano ni R1ver akskskak,Extreme Heat / Heatwaves
,RT @nikoalalouise: Grabeee ang init dito sa pinas 🫠🔥 GWENETH APULI dyan ka muna pls hahaha baliwin mo lng kami 🙉,Pollution
,RT @nikoalalouise: Grabeee ang init dito sa pinas 🫠🔥 GWENETH APULI dyan ka muna pls hahaha baliwin mo lng kami 🙉,Extreme Heat / Heatwaves
,RT @daliascen: ang init sa pinas https://t.co/9yZkiBeBiF,Pollution
,RT @daliascen: ang init sa pinas https://t.co/9yZkiBeBiF,Extreme Heat / Heatwaves
Kapitbahay ni Spider Man,Dahil nag move it ako sa initan eto ni atake ng allergy sa balat 😭🫠 manila bakit kasi ang init init mo,Pollution
Kapitbahay ni Spider Man,Dahil nag move it ako sa initan eto ni atake ng allergy sa balat 😭🫠 manila bakit kasi ang init init mo,Extreme Heat / Heatwaves
,RT @ClareXhsApuli: masyado mo naman pinapa init yung panahon sa pinas miss maem 🤷 https://t.co/UjF2i2YB2n,Pollution
,RT @ClareXhsApuli: masyado mo naman pinapa init yung panahon sa pinas miss maem 🤷 https://t.co/UjF2i2YB2n,Extreme Heat / Heatwaves
,"Ang init sa Pilipinas juskopo 😭 akala ko tapos na summer, bakit ganito pa rin",Pollution
,"Ang init sa Pilipinas juskopo 😭 akala ko tapos na summer, bakit ganito pa rin",Extreme Heat / Heatwaves
00z,"Natatawa ako nyahaha what if kaya ganon yung gift niya for attendees last June 13 and 14 eh nakita ako ni Hobi na nakapila nung HOTS in Manila tapos nakatalukbong ako nun eh kasi super init muntik as in. Delulu amp lol wala lang, just the thought of it, nakakatuwa na nakakatawa.",Pollution
00z,"Natatawa ako nyahaha what if kaya ganon yung gift niya for attendees last June 13 and 14 eh nakita ako ni Hobi na nakapila nung HOTS in Manila tapos nakatalukbong ako nun eh kasi super init muntik as in. Delulu amp lol wala lang, just the thought of it, nakakatuwa na nakakatawa.",Extreme Heat / Heatwaves
,@maria171819g @SB19Official Short sleeves ang init sa Pinas @SB19Official #SB19 #SB19xBBPilipinas2025,Pollution
,@maria171819g @SB19Official Short sleeves ang init sa Pinas @SB19Official #SB19 #SB19xBBPilipinas2025,Extreme Heat / Heatwaves
,RT @BastaOkayLang: Init nanaman sa Pinas. Kala ko ba tag lamig na 🥵🔥 Kagabi di ako makatulog. 3am na pawis parin ako sa init 🥹 https://t.co…,Pollution
,RT @BastaOkayLang: Init nanaman sa Pinas. Kala ko ba tag lamig na 🥵🔥 Kagabi di ako makatulog. 3am na pawis parin ako sa init 🥹 https://t.co…,Extreme Heat / Heatwaves
,Jusko may bago na kong allergy—allergy sa init-lamig. Bwisette! Pilipino ako na nakatira sa Pilipinas baketttt huhu,Pollution
,Jusko may bago na kong allergy—allergy sa init-lamig. Bwisette! Pilipino ako na nakatira sa Pilipinas baketttt huhu,Extreme Heat / Heatwaves
,jgh sa Manila and boii grabe init HAHAHAHA,Pollution
,jgh sa Manila and boii grabe init HAHAHAHA,Extreme Heat / Heatwaves
🐶,Ph: div— bye ang init sa pinas mekaya hahaha https://t.co/KtV1lv5GKW,Pollution
🐶,Ph: div— bye ang init sa pinas mekaya hahaha https://t.co/KtV1lv5GKW,Extreme Heat / Heatwaves
15     ☆      any,RT @marinzumin: fone yeta ang init sa pilipinas,Pollution
15     ☆      any,RT @marinzumin: fone yeta ang init sa pilipinas,Extreme Heat / Heatwaves
8ini + BP,tyL at sa office ako nag stay kasi putangina apaka init sa pinas 😭,Pollution
8ini + BP,tyL at sa office ako nag stay kasi putangina apaka init sa pinas 😭,Extreme Heat / Heatwaves
💜🩷🩵,"Yung halfday ko sa work today, worth it naman pala kahit init at ulan inabot 😭 Yes, hindi ako nabudol sa mga anik anik bawe ako sa July meron pa Part II 😌 @BTS_twt https://t.co/ZVfebdKzZI",Pollution
💜🩷🩵,"Yung halfday ko sa work today, worth it naman pala kahit init at ulan inabot 😭 Yes, hindi ako nabudol sa mga anik anik bawe ako sa July meron pa Part II 😌 @BTS_twt https://t.co/ZVfebdKzZI",Extreme Heat / Heatwaves
,Pagka init-init dun gagi na 'yan,Pollution
,Pagka init-init dun gagi na 'yan,Extreme Heat / Heatwaves
multi.,tapos sh*t sobrang init https://t.co/WY25t67yNm,Pollution
multi.,tapos sh*t sobrang init https://t.co/WY25t67yNm,Extreme Heat / Heatwaves
📍prudencio maraming mosang,Init init ayaw mag liligo🤣🤣,Pollution
📍prudencio maraming mosang,Init init ayaw mag liligo🤣🤣,Extreme Heat / Heatwaves
Philippines,init init kanina tas now ang lameeeeeegggg or mahina lang talaga ako sa lamig 🤣,Pollution
Philippines,init init kanina tas now ang lameeeeeegggg or mahina lang talaga ako sa lamig 🤣,Extreme Heat / Heatwaves
,HAHAHAHAH ang init init https://t.co/rWNTILCVEa,Pollution
,HAHAHAHAH ang init init https://t.co/rWNTILCVEa,Extreme Heat / Heatwaves
,napakainit dito sa dubai pero mas mainit ang TP para sa birthday ni jodi!!! we love you judiel #JuneisforJODI,Pollution
,napakainit dito sa dubai pero mas mainit ang TP para sa birthday ni jodi!!! we love you judiel #JuneisforJODI,Extreme Heat / Heatwaves
somewhere,@whispersofdawnn no ang init na dito sa amin😭😭😭,Pollution
somewhere,@whispersofdawnn no ang init na dito sa amin😭😭😭,Extreme Heat / Heatwaves
Republic of the Philippines,"Villamil: Dito sa Metro Manila at nalalabing bahagi ng bansa, ang easterlies ang weather system na iiral kaya asahan ang mainit at maalinsangang panahon. Sasamahan lamang 'yan ng mga biglaan at panandaliang pag-ulan na dulot ng thunderstorms.",Pollution
Republic of the Philippines,"Villamil: Dito sa Metro Manila at nalalabing bahagi ng bansa, ang easterlies ang weather system na iiral kaya asahan ang mainit at maalinsangang panahon. Sasamahan lamang 'yan ng mga biglaan at panandaliang pag-ulan na dulot ng thunderstorms.",Extreme Heat / Heatwaves
,ano bang meron sa NCR at nattrigger allergies ko na wala sa baguio wtf.. siguro ung init pero nakaaircon nmn ako dito..😭😭😭🙏,Pollution
,ano bang meron sa NCR at nattrigger allergies ko na wala sa baguio wtf.. siguro ung init pero nakaaircon nmn ako dito..😭😭😭🙏,Extreme Heat / Heatwaves
"Manila, Philippines","@dost_pagasa Badrina: Easterlies naman ang magdadala ng maulap na kalangitan na may mga pag-ulan sa Batanes at Cagayan province. Sa Metro Manila at nalalabing bahagi ng bansa, asahan ang medyo mainit na panahon ngayong araw bagaman posible pa rin ang thunderstorms sa hapon hanggang gabi.",Pollution
"Manila, Philippines","@dost_pagasa Badrina: Easterlies naman ang magdadala ng maulap na kalangitan na may mga pag-ulan sa Batanes at Cagayan province. Sa Metro Manila at nalalabing bahagi ng bansa, asahan ang medyo mainit na panahon ngayong araw bagaman posible pa rin ang thunderstorms sa hapon hanggang gabi.",Extreme Heat / Heatwaves
P.A.R.,"Weekend Weather Forecast, June 14-15, 2025 Papasok na ang bansa sa monsoon break sa paghina at pag-atras ng Habagat kaya mainit na panahon ang iiral. May mga pag-ulan pa rin dahil sa thunderstorms sa Luzon at ITCZ sa Visayas at Mindanao. JABYU☔️ https://t.co/h5y10jPI2t",Pollution
P.A.R.,"Weekend Weather Forecast, June 14-15, 2025 Papasok na ang bansa sa monsoon break sa paghina at pag-atras ng Habagat kaya mainit na panahon ang iiral. May mga pag-ulan pa rin dahil sa thunderstorms sa Luzon at ITCZ sa Visayas at Mindanao. JABYU☔️ https://t.co/h5y10jPI2t",Extreme Heat / Heatwaves
P.A.R.,"Weather Forecast for June 13, 2025, Friday Posibleng makalabas na ng PAR ang LPA ngayong gabi. Magiging maaraw at mainit na sa malaking bahagi ng bansa pero maulan sa hapon at gabi sa Mindanao. JABYU☔️ https://t.co/EUAhvSws3R",Pollution
P.A.R.,"Weather Forecast for June 13, 2025, Friday Posibleng makalabas na ng PAR ang LPA ngayong gabi. Magiging maaraw at mainit na sa malaking bahagi ng bansa pero maulan sa hapon at gabi sa Mindanao. JABYU☔️ https://t.co/EUAhvSws3R",Extreme Heat / Heatwaves
Pasig City,"Gayunman, sinabi ng PAGASA na ilang bahagi ng Northern at Western Luzon at Mindanao ang posibleng makaranas ng “localized near average to below average temperatures” simula Setyembre hanggang Oktubre. | via DZME News Basahin: https://t.co/E1EQQVa5QW https://t.co/qYQZkhTjze",Pollution
Pasig City,"Gayunman, sinabi ng PAGASA na ilang bahagi ng Northern at Western Luzon at Mindanao ang posibleng makaranas ng “localized near average to below average temperatures” simula Setyembre hanggang Oktubre. | via DZME News Basahin: https://t.co/E1EQQVa5QW https://t.co/qYQZkhTjze",Extreme Heat / Heatwaves
she/her (20+) rps,init juskopo ganto pala kayo sa manila 1😆,Pollution
she/her (20+) rps,init juskopo ganto pala kayo sa manila 1😆,Extreme Heat / Heatwaves
she her 15 : ic dang9ang,hi tee el ia muna ako !!!! susugurin ko init ng manila eh,Pollution
she her 15 : ic dang9ang,hi tee el ia muna ako !!!! susugurin ko init ng manila eh,Extreme Heat / Heatwaves
,Deretso bayan hanep nugang init dne sa Batangas nuga dne impyerno? Hanep mas mainit pa dne kesa Manila e,Pollution
,Deretso bayan hanep nugang init dne sa Batangas nuga dne impyerno? Hanep mas mainit pa dne kesa Manila e,Extreme Heat / Heatwaves
"Copenhagen, Denmark","Ang Cebu mugawas kag hayag init kaayo, mugawas kag ngit2 haska pud ka traffic",Pollution
"Copenhagen, Denmark","Ang Cebu mugawas kag hayag init kaayo, mugawas kag ngit2 haska pud ka traffic",Extreme Heat / Heatwaves
"Davao City, Davao Region",Ang init dini sa manila,Pollution
"Davao City, Davao Region",Ang init dini sa manila,Extreme Heat / Heatwaves
ic 🏍️ haiyang996,hirap maglakad sa manila. dalawang beses na ‘ko muntik mahimatay dahil sa init.,Pollution
ic 🏍️ haiyang996,hirap maglakad sa manila. dalawang beses na ‘ko muntik mahimatay dahil sa init.,Extreme Heat / Heatwaves
,Init gihapon ang Cebu 🥵,Pollution
,Init gihapon ang Cebu 🥵,Extreme Heat / Heatwaves
,@Jayjay_011297 Dito sa Cebu rin grabe ulan ilang araw na pero kahapon apaka init hahaha.,Pollution
,@Jayjay_011297 Dito sa Cebu rin grabe ulan ilang araw na pero kahapon apaka init hahaha.,Extreme Heat / Heatwaves
"Manila, Philippines","Jongin, bring that to the Manila stop next month ha? Mainit dito 😆😆 https://t.co/wDaGCCkt0s",Pollution
"Manila, Philippines","Jongin, bring that to the Manila stop next month ha? Mainit dito 😆😆 https://t.co/wDaGCCkt0s",Extreme Heat / Heatwaves
,Mamaya naka sando na to sa init dito sa Manila 😎 https://t.co/6MiJ0dROAh,Pollution
,Mamaya naka sando na to sa init dito sa Manila 😎 https://t.co/6MiJ0dROAh,Extreme Heat / Heatwaves
,sa cebu nalang ko mag CS please kahit na nakkapunyeta sa init ang pinas kahit konti lang sahod ko pleaseee,Pollution
,sa cebu nalang ko mag CS please kahit na nakkapunyeta sa init ang pinas kahit konti lang sahod ko pleaseee,Extreme Heat / Heatwaves
Manila,bukod sa mainit minsan konting ulan bumabaha na sa ibang part sa manila 😭,Pollution
Manila,bukod sa mainit minsan konting ulan bumabaha na sa ibang part sa manila 😭,Extreme Heat / Heatwaves
,guys baka kaya ‘di sinama Philippines sa tour ng NEO kasi napaka init dito,Pollution
,guys baka kaya ‘di sinama Philippines sa tour ng NEO kasi napaka init dito,Extreme Heat / Heatwaves
bathtub 🫧,"Binondo, Escolta, and even Dangwa. Ang init init sa manila 😭 baho pa. sa gabi naman baka masaksak pa aq 💀 https://t.co/ITPcBFoWGy",Pollution
bathtub 🫧,"Binondo, Escolta, and even Dangwa. Ang init init sa manila 😭 baho pa. sa gabi naman baka masaksak pa aq 💀 https://t.co/ITPcBFoWGy",Extreme Heat / Heatwaves
,Why is Philippines so ma init? Mura kog gina oven biskan gabi na😭,Pollution
,Why is Philippines so ma init? Mura kog gina oven biskan gabi na😭,Extreme Heat / Heatwaves
,"it's giviiing ganito pala sa Manila mainit, mausok, at puno ng polusyon https://t.co/J4VZvcIFNj",Pollution
,"it's giviiing ganito pala sa Manila mainit, mausok, at puno ng polusyon https://t.co/J4VZvcIFNj",Extreme Heat / Heatwaves
63,"Back to regular programming, ang init dito sa Manila :(((",Pollution
63,"Back to regular programming, ang init dito sa Manila :(((",Extreme Heat / Heatwaves
,It�s cloudy but still hot. Typical Manila weather.,General Weather
,"Medyo mahangin ngayon sa labas, sarap maglakad.",General Weather
,The sunset looks amazing after the short rain.,General Weather
,"Mainit sa umaga, malamig sa gabi. Weird weather lately.",General Weather
,Ang bilis magbago ng panahon dito sa Pilipinas.,General Weather
,Woke up to a foggy morning.,General Weather
,The sky looks clear today � finally no rain.,General Weather
,"Another unpredictable day, sun and rain combo.",General Weather
,"Hope it doesn�t rain later, may lakad pa naman.",General Weather
,"The wind�s picking up, might rain soon.",General Weather
,Nice weather for coffee and movies.,General Weather
,"Ang ganda ng ulap, parang painting.",General Weather
,Why does it always rain when I hang my laundry?,General Weather
,"Chill weather today, perfect for napping.",General Weather
,Parang tag-ulan na naman ah?,General Weather
,Gloomy skies but no rain so far.,General Weather
,I love the smell of rain on the pavement.,General Weather
,Nice breeze today � finally some relief.,General Weather
,Can�t decide if it�s hot or cold today.,General Weather
,Early morning dew everywhere.,General Weather
,Perfect picnic weather!,General Weather
,"Not too hot, not too cold. Just right.",General Weather
,"The weather�s been nice lately, tahimik lang.",General Weather
,Calm before the next storm maybe?,General Weather
,"Ganda ng weather today, hindi masyadong mainit.",General Weather
,Cloudy buong umaga pero mukhang hindi naman uulan.,General Weather
,"Ang weird ng panahon, biglang nag-init tapos lumamig.",General Weather
,"Umuulan konti pero ambon lang, nothing serious.",General Weather
,"Windy afternoon, sarap maglakad sa labas.",General Weather
,"Medyo maulap pero okay lang, chill weather.",General Weather
,"Ang tahimik ng panahon ngayon, no rain, no sun.",General Weather
,"Quick rain shower lang kanina, tapos sunny ulit.",General Weather
,Malakas yung hangin pero clear yung sky.,General Weather
,Feels like rainy season kahit walang ulan.,General Weather
,"Partly cloudy weather, perfect for a quick walk.",General Weather
,The sky looks gloomy pero wala pa ring ulan.,General Weather
,"Napakaaraw ngayon, pero hindi naman sobrang init.",General Weather
,"Maaliwalas ang panahon, ang sarap maglaba.",General Weather
,"Mahangin today, daming nalilipad na dahon.",General Weather
,"Bitin yung ulan kanina, ambon pero saglit lang.",General Weather
,Ba�t ganito yung weather? Hindi ko alam kung jacket or payong.,General Weather
,Clear skies this afternoon!,General Weather
,"Sobrang aliwalas ng langit, puro clouds lang",General Weather
,Hangin lang malakas pero dry yung air.,General Weather
,Malamig ang umaga pero pag tanghali mainit na.,General Weather
,"Humid pero may konting hangin, at least di ganon ka-init.",General Weather
,Walang ulan pero ang kapal ng clouds.,General Weather
,Biglang lumakas yung hangin pero wala namang bagyo.,General Weather
,"Weather�s been nice lately, not too hot.",General Weather
,Perfect weather for walking the dog today.,General Weather
,"Bumaha na naman sa may coastal road, grabe ang taas ng tubig kahit hindi pa umaambon.",Coastal & Flooding Hazards
,High tide today is crazy! Water already spilling over the sea wall.,Coastal & Flooding Hazards
,"Nagbabaha sa Cavite dahil sa storm surge, ingat mga kababayan!",Coastal & Flooding Hazards
,Nalumos ang dalan dapit sa shoreline kay kusog kaayo ang bawod.,Coastal & Flooding Hazards
,The waves are already reaching the houses near the beach�evacuation might happen soon.,Coastal & Flooding Hazards
,"Sobrang lakas ng alon ngayon, bawal daw lumapit sa baybayin ayon sa LGU.",Coastal & Flooding Hazards
,Floodwater rising fast in our area. Stay safe everyone.,Coastal & Flooding Hazards
,"Niabot na sa tuhod ang baha diri sa barangay, walay undang ang uwan.",Coastal & Flooding Hazards
,"Parang dagat na yung kalsada namin, hindi na madaanan.",Coastal & Flooding Hazards
,Coastal flooding again affecting traffic. Government needs better drainage.,Coastal & Flooding Hazards
,"Nag overflow na yung creek sa likod namin, sobrang lakas ng ulan.",Coastal & Flooding Hazards
,"Grabe ang baha sa Mandaluyong, floating na halos ang mga sasakyan.",Coastal & Flooding Hazards
,Water level increasing because of nonstop rain since last night.,Coastal & Flooding Hazards
,High tide + heavy rain = baha jud kaayo sa among lugar.,Coastal & Flooding Hazards
,"Binaha yung resort sa Batangas, umabot daw hanggang lobby ang tubig.",Coastal & Flooding Hazards
,Streets look like rivers right now. Please avoid traveling if possible.,Coastal & Flooding Hazards
,Nangalisang ang mga residente kay misirit ang tubig gikan sa dagat.,Coastal & Flooding Hazards
,Storm surge alert issued for the eastern coast�monitor updates!,Coastal & Flooding Hazards
,"May mga na-trap sa baha sa may market area, sana ma-rescue agad.",Coastal & Flooding Hazards
,Nag panic buying na ang mga tao kay taas napud ang tubig sa coastal highway.,Coastal & Flooding Hazards
,"umalik na naman yung baha sa coastal area, kahit low tide daw sabi nila.",Coastal & Flooding Hazards
,Sea level is unusually high today�water almost reaching the main road.,Coastal & Flooding Hazards
,"Grabe ang storm surge, halos abot-bintana na ang alon sa tabing dagat.",Coastal & Flooding Hazards
,"Niabot na pud ang tubig sa among gate, kusog kaayo ang uwan.",Coastal & Flooding Hazards
,High tide flooding again. Roads are impassable.,Coastal & Flooding Hazards
,Sino pa ba ang hindi nababahala sa pagtaas ng tubig sa shoreline?,Coastal & Flooding Hazards
,Murag suba na ang among kalsada kay grabeng baha.,Coastal & Flooding Hazards
,"The sea is rough today, strong waves hitting the coastal houses.",Coastal & Flooding Hazards
,"Umaapaw na yung kanal, hindi na kaya ng drainage.",Coastal & Flooding Hazards
,"Bisan wala pa ang bagyo, nibaha na ang coastal highway.",Coastal & Flooding Hazards
,Houses near the coast are getting flooded again.,Coastal & Flooding Hazards
,"Yung tubig sa dagat umaakyat na sa seawall, takot na ang mga tao.",Coastal & Flooding Hazards
,Heavy rain + high tide = instant flooding in our area.,Coastal & Flooding Hazards
,"Perteng kusoga sa bawod, mura og moigo ang among balay.",Coastal & Flooding Hazards
,Streets turning into rivers fast�stay indoors!,Coastal & Flooding Hazards
,"Yung mga bangka tinangay ng alon, grabe talaga.",Coastal & Flooding Hazards
,Floodwaters rising; barangay officials now helping evacuate families.,Coastal & Flooding Hazards
,"Nisaka napud ang tubig sa mangrove area, nag spillover sa road.",Coastal & Flooding Hazards
,"Hindi makadaan yung mga tricycle, sobrang taas ng baha.",Coastal & Flooding Hazards
,Sea water is now mixing with the rainwater�full coastal flooding.,Coastal & Flooding Hazards
,"Ang lakas ng hampas ng alon, kaya nagpaalala na ang LGU.",Coastal & Flooding Hazards
,"Nag overflow ang sapa dapit sa baybay, kuyaw sa mga balay duol.",Coastal & Flooding Hazards
,Continuous moderate rain causing flooding near coastal communities.,Coastal & Flooding Hazards
,Taod-taod ra ang uwan pero lapok ug baha dayon ang dalan.,Coastal & Flooding Hazards
,Water level rising dangerously fast on the lower coastal barangays.,Coastal & Flooding Hazards
,"Halos di na makita ang daan, puro tubig na lang.",Coastal & Flooding Hazards
,"Nagpaspas gyud saka ang tubig, nang-evacuate na ang uban.",Coastal & Flooding Hazards
,"Rainwater draining poorly, causing instant flooding near the shore.",Coastal & Flooding Hazards
,Lubong sa baha ang mga tindahan sa may pier area.,Coastal & Flooding Hazards
,Coast guard issued flood alerts�waves still intensifying.,Coastal & Flooding Hazards
,Hoping tomorrow is a dry day. This flooding is too much already,Coastal & Flooding Hazards
,Lahat ng tao sa amin naka-elevate na yung appliances dahil sa baha,Coastal & Flooding Hazards
,Strong winds pushing seawater inland. Ang lakas ng alon,Coastal & Flooding Hazards
,Flood alerts again. Di pa nga natutuyo yung kahapon,Coastal & Flooding Hazards
,Please keep praying for coastal families. Mataas ang tubig ngayon,Coastal & Flooding Hazards
,Tide rising faster than usual� may kakaiba talaga,Coastal & Flooding Hazards
,"We need help, baha na po sa buong community ??",Coastal & Flooding Hazards
,"Malakas ang hampas ng alon today, para bang may papalapit na bagyo",Coastal & Flooding Hazards
,Coastal homes reinforced with sandbags again. Nakakapagod,Coastal & Flooding Hazards
,Lakas ng ulan tapos sabay high tide � worst combo ever ?????,Coastal & Flooding Hazards
,"Binabaha kahit hindi high tide, how is that normal??",Coastal & Flooding Hazards
,Hoping the floodwaters go down before work� pls ??,Coastal & Flooding Hazards
,"High tide na naman, grabe yung tubig umaabot na sa kalsada ??",Coastal & Flooding Hazards
,City�s coastal road flooded after just one hour of rain� What�s happening? ??,Coastal & Flooding Hazards
,Baha agad? Kahapon lang naglinis ng bahay! ?????,Coastal & Flooding Hazards
,"Storm surge alerts are out for tonight, everyone stay safe near the coast!",Coastal & Flooding Hazards
,"Sea level keeps rising, our shoreline looks smaller every year�",Coastal & Flooding Hazards
,Evacuation na raw sa coastal areas dahil sa incoming typhoon ??,Coastal & Flooding Hazards
,"Ang daming batang naliligo sa baha, huwag naman please ??",Coastal & Flooding Hazards
,"Stormy weather again, big waves hitting the breakwater hard.",Coastal & Flooding Hazards
,"Binaha kami kagabi, hanggang tuhod yung tubig sa sala.",Coastal & Flooding Hazards
,"Ang lamig ng hangin ngayon ah, parang December na.",General Weather
,"Super humid today, sweating nonstop.",General Weather
,"Init kaayo, way ayo ang panahon karon.",General Weather
,"Mukhang uulan mamaya, ang dilim ng clouds.",General Weather
,"Weather is so unpredictable�sunny earlier, raining hard now.",General Weather
,"Ambi daw init, mainit gyud kaayo sa gawas.",General Weather
,"Biglang lumamig, parang may paparating na bagyo.",General Weather
,So windy today!,General Weather
,"Nagdungan ang init ug hangin, lisod kaayo maglakaw.",General Weather
,"Parang furnace yung labas, sobrang init.",General Weather
,"Light drizzle outside, nothing heavy yet.",General Weather
,"Tugnaw kaayo karon buntag, wa ko nag expect.",General Weather
,Heat index feels insane today.,General Weather
,"Makulog na kaayo ang panganod, murag mo-ulan anytime.",General Weather
,"Ang sarap ng panahon ngayon, presko ang hangin kahit maaraw.",General Weather
,"Init kaayo karon, dili nalang ko mogawas.",General Weather
,Weather is weird�sunny but the wind is really cold.,General Weather
,"Biglang lumamig kagabi, buti na lang may jacket ako.",General Weather
,The air feels heavy today�might rain later.,General Weather
,"Makulog ang langit, murag mo-ulan unya.",General Weather
,Ang init pero cloudy? Ano bang weather forecast ngayon?,General Weather
,"Super breezy this afternoon, good day for walking.",General Weather
,"Grabe ang humidity, murag malumos ka sa kainit.",General Weather
,Gi-uyugan ang atop sa kusog na hangin.,General Weather
,Sudden drizzle�weather has been unpredictable lately.,General Weather
,"Ang lamig ng hangin pero tirik ang araw, ang labo ng panahon.",General Weather
,"Naglibog ko sa weather, init ganiha unya karon nag-uwan.",General Weather
,Light rain but very strong wind�strange combo.,General Weather
,"Ang sarap ng hangin, presko ra kaayo today.",General Weather
,"Looks like a storm might form later, sky getting darker.",General Weather
,"Ang lakas ng hangin ngayon, parang may parating na bagyo.",General Weather
,Weather feels strange�super humid but cloudy.,General Weather
,"Nangangalay akong maglakad sa kainit, grabe talaga.",General Weather
,Murag mo-ulan anytime kay ngitngit na kaayo ang panganod.,General Weather
,The temperature dropped suddenly�what�s happening?,General Weather
,"Super init sa tanghali pero malamig pag gabi, weird.",General Weather
,Nanguyog ang mga dahon sa kakusog sa hangin.,General Weather
,Sunny morning turning into dark skies by noon�classic bipolar weather.,General Weather
,Ambot ngano pero bugnaw kaayo ang simoy karon buntag.,General Weather
,Light rain that stops and starts every 5 minutes�annoying weather.,General Weather
,"Parang oven sa labas, grabe ang init.",General Weather
,It�s drizzling kahit sobrang liwanag ng araw�sunshower vibes.,General Weather
,"Nanglipad ang mga papel sa kusog na hangin, hassle kaayo.",General Weather
,"Strong winds all afternoon, feels like a storm is forming.",General Weather
,"Lamig kaayo sa balay, mura'g aircon bisag wala.",General Weather
,Clear skies today�finally some decent weather!,General Weather
,"Ang aliwalas ng hangin, presko at malamig.",General Weather
,Sky is turning orange�beautiful sunset despite the heat.,General Weather
,"Nag-ulan ug kalit nya ni-init napud, unsa man ni.",General Weather
,"Hot morning, rainy afternoon�classic PH weather.",General Weather
,"Tugnaw kaayo ron gabii, nangurog ko sa katugnaw.",General Weather
,Makasapot kay init pero daghan kaayo lamok.,General Weather
,Bright lightning even without thunder�creepy weather.,General Weather
,"Nilamig ang hangin pagkalit, murag naay low pressure area.",General Weather
,"The wind is so strong, umbrellas can�t survive out here.",General Weather
,"Ang weird ng weather, sobrang init tapos biglang lumamig.",General Weather
,Heat index today is insane�feels like summer x2.,General Weather
,"Grabe ka humid, mura'g sauna sa gawas.",General Weather
,"Nagdungan ang hangin ug ulan, murag bagyo bisag wala.",General Weather
,Bright sun but the wind is freezing�confusing weather.,General Weather
,Makulimlim buong araw pero di nag-uulan.,General Weather
,Sudden rain again�this weather is unpredictable.,General Weather
,"Tugnaw kaayo karon buntag, mura'g december.",General Weather
,Super windy outside; leaves flying everywhere.,General Weather
,"Parang oven yung labas, sobrang init talaga.",General Weather
,Clouds getting darker�rain incoming for sure.,General Weather
,"Huminday ang hangin, pero mainit gihapon.",General Weather
,"Hot morning, cold night�bipolar weather strikes again.",General Weather
,Kalit lang nagdag-um ang langit.,General Weather
,Slight drizzle but very warm air�strange combo.,General Weather
,"Mahangin pero humid, samok kaayo.",General Weather
,The sky looks beautiful today�clear and bright.,General Weather
,"Uwan napud, bisan nag hayag pa ang adlaw.",General Weather
,Strong wind hitting the windows�sounds scary.,General Weather
,Ang lamig parang may amihan kahit summer.,General Weather
,Weather is so calm today�perfect for walking.,General Weather
,"Init kaayo, maayo unta mo-ulan gamay.",General Weather
,Sun is out but the ground still wet from earlier rain.,General Weather
,Naguyog akong payong sa kusog sa hangin.,General Weather
,The fog this morning looked like a movie scene.,General Weather
,"Ang init ng hangin, parang walang oxygen.",General Weather
,Rain stopped after 2 minutes�classic PH weather.,General Weather
,Gikulbaan ko sa kilat bisan wala�y dalugdog.,General Weather
,Cold breeze tonight�feels refreshing.,General Weather
,Murag mag thunderstorm kay saba kaayo ang hangin.,General Weather
,Sunny but the clouds look heavy�confusing mix.,General Weather
,Kapoy kay init kaayo bisag buntag pa lang.,General Weather
,Light rain and soft winds�pretty relaxing.,General Weather
,Nangdag-um dayon ang langit bisag init ganiha.,General Weather
,The air feels nice and cool this afternoon.,General Weather
,"Lisod matulog tungod sa humidity, alimuot kaayo.",General Weather
,Sudden heavy rain out of nowhere�wild weather.,General Weather
